"Status","Year","Disability","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G7","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","HEO","Heterosexual / straight","35","[c]","34040","33820"
"Leaver Dept.","2023","Undeclared","London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AO","Heterosexual / straight","50","[c]","21860","21780"
"Leaver Dept.","2023","Undeclared","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","EO","Heterosexual / straight","70","[c]","27470","28100"
"Leaver Dept.","2023","Undeclared","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","HEO","Heterosexual / straight","40","[c]","32820","32000"
"Leaver Dept.","2023","Undeclared","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SEO","Heterosexual / straight","30","[c]","39170","38660"
"Leaver Dept.","2023","Undeclared","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AO","Unknown","65","[c]","25130","25480"
"Leaver Dept.","2023","Unknown","London","EO","Heterosexual / straight","85","[c]","29670","29710"
"Leaver Dept.","2023","Unknown","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","EO","Unknown","155","[c]","29400","29660"
"Leaver Dept.","2023","Unknown","London","G6","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G6","Unknown","95","[c]","67240","66440"
"Leaver Dept.","2023","Unknown","London","G7","Heterosexual / straight","95","[c]","56190","55610"
"Leaver Dept.","2023","Unknown","London","G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G7","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G7","Unknown","255","[c]","56180","55150"
"Leaver Dept.","2023","Unknown","London","HEO","Heterosexual / straight","140","[c]","34880","34300"
"Leaver Dept.","2023","Unknown","London","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","HEO","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","HEO","Unknown","750","[c]","33160","32640"
"Leaver Dept.","2023","Unknown","London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SCS level","Unknown","55","[c]","88240","76130"
"Leaver Dept.","2023","Unknown","London","SEO","Heterosexual / straight","70","[c]","43390","43210"
"Leaver Dept.","2023","Unknown","London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SEO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SEO","Unknown","225","[c]","42320","41950"
"Leaver Dept.","2023","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AO","Heterosexual / straight","60","[c]","22840","22220"
"Leaver Dept.","2023","Unknown","Outside London","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AO","Unknown","420","[c]","22300","22010"
"Leaver Dept.","2023","Unknown","Outside London","EO","Heterosexual / straight","105","[c]","27500","26900"
"Leaver Dept.","2023","Unknown","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","EO","Unknown","305","[c]","27060","26900"
"Leaver Dept.","2023","Unknown","Outside London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G6","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G7","Heterosexual / straight","50","[c]","52990","51360"
"Leaver Dept.","2023","Unknown","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G7","Unknown","100","[c]","53260","52360"
"Leaver Dept.","2023","Unknown","Outside London","HEO","Heterosexual / straight","105","[c]","32470","31920"
"Leaver Dept.","2023","Unknown","Outside London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","HEO","Unknown","315","[c]","32200","32000"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO","Heterosexual / straight","90","[c]","39570","38640"
"Leaver Dept.","2023","Unknown","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO","Unknown","145","[c]","40450","39820"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
