"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Operational Delivery","80","[c]","29130","27570"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Operational Delivery","100","[c]","29620","27420"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Commercial","110","[c]","39840","41140"
"Leaver Dept.","2023","Declared non-disabled","White","Communications","115","[c]","41960","38120"
"Leaver Dept.","2023","Declared non-disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Counter Fraud","90","[c]","31360","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Digital, Data and Technology","270","[c]","43360","38680"
"Leaver Dept.","2023","Declared non-disabled","White","Economics","70","[c]","52540","43690"
"Leaver Dept.","2023","Declared non-disabled","White","Finance","180","[c]","47550","41290"
"Leaver Dept.","2023","Declared non-disabled","White","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Human Resources","305","[c]","37880","33340"
"Leaver Dept.","2023","Declared non-disabled","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Intelligence Analysis","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Internal Audit","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","International Trade","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Knowledge and Information Management","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Legal","95","[c]","58460","55050"
"Leaver Dept.","2023","Declared non-disabled","White","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Operational Delivery","2655","[c]","29750","27570"
"Leaver Dept.","2023","Declared non-disabled","White","Operational Research","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Other","150","[c]","36760","30340"
"Leaver Dept.","2023","Declared non-disabled","White","Planning","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Policy","1035","[c]","46820","41750"
"Leaver Dept.","2023","Declared non-disabled","White","Project Delivery","230","[c]","44210","40000"
"Leaver Dept.","2023","Declared non-disabled","White","Property","60","[c]","38210","34260"
"Leaver Dept.","2023","Declared non-disabled","White","Psychology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Science and Engineering","40","[c]","38770","38630"
"Leaver Dept.","2023","Declared non-disabled","White","Security","60","[c]","32940","32160"
"Leaver Dept.","2023","Declared non-disabled","White","Social Research","50","[c]","42940","42010"
"Leaver Dept.","2023","Declared non-disabled","White","Statistics","70","[c]","42570","38050"
"Leaver Dept.","2023","Declared non-disabled","White","Tax","95","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","845","[c]","44860","40580"
"Leaver Dept.","2023","Declared non-disabled","White","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Operational Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Tax","[c]","[c]","[c]","[c]"
