"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Social Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Legal","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Policy","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Policy","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","75","[c]","38950","33400"
"Leaver CS","2023","Office of Gas and Electricity Markets","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Unknown","Unknown","35","[c]","53330","45610"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Digital, Data and Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Legal","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Legal","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Operational Delivery","Heterosexual / straight","215","[c]","33170","31540"
"Leaver CS","2023","Scottish Government","Operational Delivery","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Operational Delivery","Undeclared","15","[c]","[c]","[c]"
