"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Forestry and Land Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Forestry and Land Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Forestry and Land Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Commercial Organisation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Commercial Organisation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Commercial Organisation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","Heterosexual / straight","55","[c]","48240","50500"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","Heterosexual / straight","270","[c]","28530","21780"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","Undeclared","30","[c]","27400","21780"
"Leaver Dept.","2023","Declared non-disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Heterosexual / straight","430","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","740","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","Heterosexual / straight","145","[c]","48660","50000"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Heterosexual / straight","35","[c]","43160","40840"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Heterosexual / straight","540","[c]","40110","35800"
"Leaver Dept.","2023","Declared non-disabled","Home Office","LGBO","35","[c]","39920","36970"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Undeclared","45","[c]","39150","35200"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Heterosexual / straight","325","[c]","37090","34300"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Heterosexual / straight","255","[c]","43270","41510"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Budget Responsibility","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","35","[c]","44590","40650"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Heterosexual / straight","40","[c]","37110","33400"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Public Guardian","Heterosexual / straight","30","[c]","27660","25120"
"Leaver Dept.","2023","Declared non-disabled","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Undeclared","[c]","[c]","[c]","[c]"
