"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","1655","[c]","28620","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","140","[c]","28140","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","135","[c]","28580","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","290","[c]","28750","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","130","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","London","Undeclared","130","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","170","[c]","29210","27260"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","60","[c]","32940","28870"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Outside London","Unknown","40","[c]","28660","26780"
"Leaver Dept.","2023","Education Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Outside London","Heterosexual / straight","35","[c]","40830","37590"
"Leaver Dept.","2023","Education and Skills Funding Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","London","Heterosexual / straight","60","[c]","48270","50880"
"Leaver Dept.","2023","Government Legal Department","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","London","Heterosexual / straight","105","[c]","35290","29660"
"Leaver Dept.","2023","HM Courts and Tribunals Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","London","Unknown","40","[c]","32380","25480"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","245","[c]","25320","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outside London","Undeclared","35","[c]","25690","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outside London","Unknown","40","[c]","24510","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","London","Heterosexual / straight","115","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Outside London","Heterosexual / straight","410","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Outside London","LGBO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Outside London","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","London","Unknown","255","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","1075","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","London","Heterosexual / straight","175","[c]","49350","45170"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","London","Undeclared","35","[c]","44500","36240"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
