"Status","Year","Ethnicity","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Institute for Apprenticeships and Technical Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Intellectual Property Office","Wales","35","[c]","35670","28750"
"Leaver CS","2023","Unknown","Legal Aid Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal Aid Agency","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal Aid Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal Aid Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal Aid Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Maritime and Coastguard Agency","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Met Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Met Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Met Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Met Office","South West (England)","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","East Midlands (England)","30","[c]","28180","26200"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","East of England","45","[c]","36560","27500"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","London","50","[c]","37140","33320"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","North West (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","Overseas","45","[c]","48060","45660"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","Scotland","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","120","[c]","33550","27590"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","South West (England)","95","[c]","33970","27500"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","115","[c]","43490","41750"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Records of Scotland","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Public Guardian","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Public Guardian","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Scottish Charity Regulator","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Registers of Scotland","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Royal Fleet Auxiliary","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Unknown","Rural Payments Agency","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Rural Payments Agency","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Rural Payments Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Rural Payments Agency","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Rural Payments Agency","North West (England)","35","[c]","22790","22150"
"Leaver CS","2023","Unknown","Rural Payments Agency","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Rural Payments Agency","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Rural Payments Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Rural Payments Agency","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Rural Payments Agency","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Scotland","115","[c]","26730","25060"
"Leaver CS","2023","Unknown","Scottish Fiscal Commission","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Scotland","170","[c]","35760","33520"
"Leaver CS","2023","Unknown","Scottish Prison Service","Scotland","250","[c]","31580","29890"
"Leaver CS","2023","Unknown","Serious Fraud Office","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Security Scotland","Scotland","85","[c]","27610","23340"
"Leaver CS","2023","Unknown","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Student Awards Agency for Scotland","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Teaching Regulation Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Transport Scotland","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","East of England","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","London","295","[c]","48660","41870"
"Leaver CS","2023","Unknown","UK Health Security Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","South East (England)","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Yorkshire and The Humber","125","[c]","45300","40650"
"Leaver CS","2023","Unknown","UK Hydrographic Office","South West (England)","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","South East (England)","100","[c]","24250","21200"
"Leaver CS","2023","Unknown","UK Statistics Authority","Wales","45","[c]","34570","31060"
"Leaver CS","2023","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","North East (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinary Medicines Directorate","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Revenue Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Accountant in Bankruptcy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","Scotland","5","[c]","[c]","[c]"
