"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Cabinet Office","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Project Delivery","Female","45","[c]","33050","32000"
"Leaver Dept.","2023","Cabinet Office","Project Delivery","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Property","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Science and Engineering","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Statistics","Female","30","[c]","31870","32000"
"Leaver Dept.","2023","Cabinet Office","Statistics","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Female","780","[c]","41950","35650"
"Leaver Dept.","2023","Cabinet Office","Unknown","Male","595","[c]","44050","36510"
"Leaver Dept.","2023","Chancellor's other departments","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Communications","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Economics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Economics","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","80","[c]","29410","25110"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","65","[c]","33330","27690"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Policy","Female","210","[c]","45500","40540"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Policy","Male","185","[c]","45620","41060"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Policy","Female","80","[c]","45180","36340"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Policy","Male","80","[c]","46100","38280"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Commercial","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Commercial","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Communications","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Digital, Data and Technology","Female","40","[c]","43700","37880"
"Leaver Dept.","2023","Department for Education","Digital, Data and Technology","Male","35","[c]","43420","38070"
"Leaver Dept.","2023","Department for Education","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Economics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Finance","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Finance","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Operational Delivery","Female","60","[c]","40000","36300"
"Leaver Dept.","2023","Department for Education","Operational Delivery","Male","35","[c]","56250","46600"
"Leaver Dept.","2023","Department for Education","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Operational Research","Male","5","[c]","[c]","[c]"
