"Status","Year","Disability","Function_of_post","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Environment, Food and Rural Affairs","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Levelling Up, Housing and Communities","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Levelling Up, Housing and Communities","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Levelling Up, Housing and Communities","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Transport","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Transport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Transport","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Work and Pensions","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Work and Pensions","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Work and Pensions","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Work and Pensions","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department for Work and Pensions","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Estyn","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HM Revenue and Customs","AO","55","[c]","22520","22520"
"New entrant CS","2023","Declared non-disabled","Finance","HM Revenue and Customs","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HM Revenue and Customs","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HM Revenue and Customs","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HM Treasury","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HM Treasury","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Home Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Home Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Home Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Home Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Defence","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Defence","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Defence","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Justice","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Ministry of Justice","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Gas and Electricity Markets","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of the Secretary of State for Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Scottish Government","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Scottish Government","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","Department for Environment, Food and Rural Affairs","AO","210","[c]","21990","22150"
"New entrant CS","2023","Declared non-disabled","Grants Management","Department for Environment, Food and Rural Affairs","EO","30","[c]","25000","25920"
"New entrant CS","2023","Declared non-disabled","Grants Management","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","Department for Environment, Food and Rural Affairs","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","Home Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","The National Archives","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","The National Archives","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Attorney General's Departments","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Cabinet Office","EO","[c]","[c]","[c]","[c]"
