"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","HEO","180","[c]","32930","32670"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","SCS level","15","[c]","87740","88560"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","SEO","170","[c]","41330","40510"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tax","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","G6","10","[c]","67120","66770"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","G7","30","[c]","55190","54900"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","HEO","15","[c]","34050","34550"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","SEO","10","[c]","40390","40600"
"Leaver Dept.","2023","Finance","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","AO","15","[c]","21880","22220"
"Leaver Dept.","2023","Finance","Finance","EO","55","[c]","28170","27570"
"Leaver Dept.","2023","Finance","Finance","G6","35","[c]","70180","71050"
"Leaver Dept.","2023","Finance","Finance","G7","60","[c]","54400","53130"
"Leaver Dept.","2023","Finance","Finance","HEO","125","[c]","33690","33250"
"Leaver Dept.","2023","Finance","Finance","SCS level","20","[c]","98920","92950"
"Leaver Dept.","2023","Finance","Finance","SEO","90","[c]","40580","40160"
"Leaver Dept.","2023","Finance","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","AO","35","[c]","21810","22150"
"Leaver Dept.","2023","Grants Management","Operational Delivery","EO","15","[c]","25480","25760"
"Leaver Dept.","2023","Grants Management","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","AO","70","[c]","22230","22220"
"Leaver Dept.","2023","Human Resources","Human Resources","EO","70","[c]","26940","26930"
"Leaver Dept.","2023","Human Resources","Human Resources","G6","25","[c]","67940","68430"
"Leaver Dept.","2023","Human Resources","Human Resources","G7","55","[c]","54180","54760"
"Leaver Dept.","2023","Human Resources","Human Resources","HEO","165","[c]","32730","32160"
"Leaver Dept.","2023","Human Resources","Human Resources","SCS level","15","[c]","85150","80000"
"Leaver Dept.","2023","Human Resources","Human Resources","SEO","105","[c]","41540","41510"
"Leaver Dept.","2023","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Operational Delivery","EO","35","[c]","28620","28120"
"Leaver Dept.","2023","Human Resources","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Operational Delivery","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Operational Delivery","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Operational Delivery","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Other","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Policy","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Tax","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","AO","20","[c]","21760","21720"
"Leaver Dept.","2023","Human Resources","Unknown","EO","30","[c]","26310","27100"
"Leaver Dept.","2023","Human Resources","Unknown","G6","15","[c]","65500","66440"
"Leaver Dept.","2023","Human Resources","Unknown","G7","20","[c]","54700","54960"
"Leaver Dept.","2023","Human Resources","Unknown","HEO","40","[c]","33610","33020"
"Leaver Dept.","2023","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","SEO","15","[c]","39900","40080"
"Leaver Dept.","2023","Internal Audit","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Internal Audit","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Internal Audit","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Legal","EO","10","[c]","27840","27580"
"Leaver Dept.","2023","Legal","Legal","G6","35","[c]","68870","66620"
"Leaver Dept.","2023","Legal","Legal","G7","70","[c]","54220","52560"
"Leaver Dept.","2023","Legal","Legal","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Legal","SCS level","15","[c]","87520","87460"
"Leaver Dept.","2023","Legal","Legal","SEO","15","[c]","41920","41630"
"Leaver Dept.","2023","Legal","Operational Delivery","AO","35","[c]","24090","24480"
"Leaver Dept.","2023","Legal","Operational Delivery","EO","45","[c]","27720","27760"
"Leaver Dept.","2023","Legal","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Operational Delivery","HEO","15","[c]","31710","31640"
"Leaver Dept.","2023","Legal","Operational Delivery","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Other","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Commercial","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Communications","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Communications","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Communications","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Communications","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Digital, Data and Technology","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Economics","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Economics","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Economics","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Human Resources","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Intelligence Analysis","EO","25","[c]","27820","27370"
"Leaver Dept.","2023","No function","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Intelligence Analysis","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Intelligence Analysis","HEO","10","[c]","36330","36420"
"Leaver Dept.","2023","No function","Intelligence Analysis","SEO","10","[c]","43030","43210"
"Leaver Dept.","2023","No function","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","International Trade","EO","10","[c]","25860","26250"
"Leaver Dept.","2023","No function","International Trade","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","International Trade","G7","20","[c]","53670","53590"
"Leaver Dept.","2023","No function","International Trade","HEO","30","[c]","32740","32120"
"Leaver Dept.","2023","No function","International Trade","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","International Trade","SEO","20","[c]","39730","39090"
"Leaver Dept.","2023","No function","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Knowledge and Information Management","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Knowledge and Information Management","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Legal","HEO","15","[c]","34410","34260"
"Leaver Dept.","2023","No function","Legal","SEO","15","[c]","42030","43310"
"Leaver Dept.","2023","No function","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Operational Delivery","AA","105","[c]","20480","19930"
"Leaver Dept.","2023","No function","Operational Delivery","AO","1825","[c]","22170","21690"
"Leaver Dept.","2023","No function","Operational Delivery","EO","2080","[c]","28290","28120"
"Leaver Dept.","2023","No function","Operational Delivery","G6","60","[c]","67200","66940"
"Leaver Dept.","2023","No function","Operational Delivery","G7","150","[c]","54860","53920"
"Leaver Dept.","2023","No function","Operational Delivery","HEO","570","[c]","33450","33790"
"Leaver Dept.","2023","No function","Operational Delivery","SCS level","40","[c]","97160","92020"
"Leaver Dept.","2023","No function","Operational Delivery","SEO","250","[c]","40730","39780"
