"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Economics","HEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HEO","Female","Heterosexual / straight","35","[c]","34210","32980"
"Leaver Dept.","2023","Finance","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HEO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HEO","Male","Unknown","45","[c]","33120","33250"
"Leaver Dept.","2023","Finance","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SEO","Female","Heterosexual / straight","35","[c]","40470","40250"
"Leaver Dept.","2023","Finance","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AO","Female","Heterosexual / straight","40","[c]","22510","22220"
"Leaver Dept.","2023","Human Resources","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","EO","Female","Heterosexual / straight","40","[c]","27460","26960"
"Leaver Dept.","2023","Human Resources","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G6","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G6","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G7","Female","Heterosexual / straight","35","[c]","54050","55090"
"Leaver Dept.","2023","Human Resources","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HEO","Female","Heterosexual / straight","95","[c]","32750","32400"
"Leaver Dept.","2023","Human Resources","HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HEO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SEO","Female","Heterosexual / straight","55","[c]","41340","41100"
"Leaver Dept.","2023","Human Resources","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SEO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","G6","Male","LGBO","[c]","[c]","[c]","[c]"
