"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Project Delivery","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","EO","Heterosexual / straight","35","[c]","27790","28720"
"New entrant CS","2023","Project Delivery","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","HEO","Heterosexual / straight","70","[c]","35580","35400"
"New entrant CS","2023","Project Delivery","London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","HEO","Unknown","100","[c]","31840","28840"
"New entrant CS","2023","Project Delivery","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","AO","Unknown","40","[c]","22230","24750"
"New entrant CS","2023","Project Delivery","South West (England)","EO","Heterosexual / straight","35","[c]","26500","26000"
"New entrant CS","2023","Project Delivery","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","G7","Heterosexual / straight","40","[c]","49480","49260"
"New entrant CS","2023","Project Delivery","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","HEO","Heterosexual / straight","60","[c]","32290","32500"
"New entrant CS","2023","Project Delivery","South West (England)","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","SEO","Heterosexual / straight","50","[c]","40100","39500"
"New entrant CS","2023","Project Delivery","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
