"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Attorney General's Departments","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Legal","London","Female","50","[c]","59280","54100"
"Leaver Dept.","2023","Attorney General's Departments","Legal","London","Male","35","[c]","60870","56930"
"Leaver Dept.","2023","Attorney General's Departments","Legal","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Legal","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Operational Delivery","London","Female","30","[c]","33150","28170"
"Leaver Dept.","2023","Attorney General's Departments","Operational Delivery","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Operational Delivery","Outside London","Female","35","[c]","27880","26900"
"Leaver Dept.","2023","Attorney General's Departments","Operational Delivery","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Other","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Policy","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Commercial","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Commercial","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Commercial","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Commercial","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Communications","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Digital, Data and Technology","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Digital, Data and Technology","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Digital, Data and Technology","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Digital, Data and Technology","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Finance","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Finance","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Finance","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Finance","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Finance","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Project Delivery","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Project Delivery","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Project Delivery","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Project Delivery","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Science and Engineering","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Science and Engineering","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Statistics","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Statistics","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Statistics","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Statistics","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","London","Female","590","[c]","43850","35960"
"Leaver Dept.","2023","Cabinet Office","Unknown","London","Male","465","[c]","46410","40600"
"Leaver Dept.","2023","Cabinet Office","Unknown","Outside London","Female","170","[c]","35950","32960"
"Leaver Dept.","2023","Cabinet Office","Unknown","Outside London","Male","115","[c]","35240","33020"
"Leaver Dept.","2023","Cabinet Office","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Operational Delivery","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Operational Delivery","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Human Resources","London","Male","[c]","[c]","[c]","[c]"
