"Status","Year","Disability","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Inspector of Education and Training","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Other","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Planning","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Social Research","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Social Research","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Statistics","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Counter Fraud","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Counter Fraud","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Human Resources","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
