"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","Heterosexual / straight","115","[c]","34730","33210"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Transport","Heterosexual / straight","85","[c]","31340","30920"
"Leaver Dept.","2023","20-29","Department for Transport","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Transport","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Transport","Unknown","55","[c]","31120","31640"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","Heterosexual / straight","540","[c]","28910","28120"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","LGBO","60","[c]","27450","28120"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","Unknown","85","[c]","30920","28120"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","Undeclared","80","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Food Standards Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","Unknown","490","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Treasury","Heterosexual / straight","85","[c]","37490","33820"
"Leaver Dept.","2023","20-29","HM Treasury","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Treasury","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","Heterosexual / straight","220","[c]","32140","29890"
"Leaver Dept.","2023","20-29","Home Office","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Home Office","Unknown","190","[c]","34920","32400"
"Leaver Dept.","2023","20-29","Ministry of Defence","Heterosexual / straight","115","[c]","32740","32550"
"Leaver Dept.","2023","20-29","Ministry of Defence","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Ministry of Defence","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Ministry of Defence","Unknown","45","[c]","36160","33990"
"Leaver Dept.","2023","20-29","Ministry of Justice","Heterosexual / straight","325","[c]","28540","25480"
"Leaver Dept.","2023","20-29","Ministry of Justice","LGBO","50","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Ministry of Justice","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Ministry of Justice","Unknown","130","[c]","30670","28310"
"Leaver Dept.","2023","20-29","National Crime Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Gas and Electricity Markets","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Gas and Electricity Markets","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Rail and Road","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scottish Government","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scottish Government","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Statistics Authority","Heterosexual / straight","50","[c]","31290","31560"
"Leaver Dept.","2023","20-29","UK Statistics Authority","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Statistics Authority","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Statistics Authority","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Welsh Government","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Attorney General's Departments","Heterosexual / straight","60","[c]","43640","43920"
"Leaver Dept.","2023","30-39","Attorney General's Departments","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Attorney General's Departments","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cabinet Office","Heterosexual / straight","265","[c]","46890","47370"
"Leaver Dept.","2023","30-39","Cabinet Office","LGBO","40","[c]","43590","39530"
"Leaver Dept.","2023","30-39","Cabinet Office","Undeclared","30","[c]","48610","54700"
"Leaver Dept.","2023","30-39","Cabinet Office","Unknown","180","[c]","41160","33250"
"Leaver Dept.","2023","30-39","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Charity Commission","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Competition and Markets Authority","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","145","[c]","44170","40830"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","Unknown","50","[c]","42470","40050"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","Heterosexual / straight","65","[c]","47980","52310"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Education","Heterosexual / straight","145","[c]","44090","41440"
"Leaver Dept.","2023","30-39","Department for Education","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Education","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Education","Unknown","35","[c]","44440","41440"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for International Trade","Heterosexual / straight","45","[c]","43460","38540"
"Leaver Dept.","2023","30-39","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for International Trade","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for International Trade","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","Heterosexual / straight","125","[c]","43780","40720"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Transport","Heterosexual / straight","155","[c]","34100","31660"
"Leaver Dept.","2023","30-39","Department for Transport","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Transport","Unknown","35","[c]","36860","32630"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Heterosexual / straight","530","[c]","29790","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","LGBO","55","[c]","32000","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Undeclared","40","[c]","31410","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Unknown","105","[c]","33490","28120"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","Undeclared","55","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","Unknown","30","[c]","44620","40360"
"Leaver Dept.","2023","30-39","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Unknown","395","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","Heterosexual / straight","80","[c]","52270","53600"
"Leaver Dept.","2023","30-39","HM Treasury","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Heterosexual / straight","235","[c]","39700","36180"
"Leaver Dept.","2023","30-39","Home Office","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Unknown","85","[c]","36600","27650"
"Leaver Dept.","2023","30-39","Ministry of Defence","Heterosexual / straight","160","[c]","36890","35260"
"Leaver Dept.","2023","30-39","Ministry of Defence","LGBO","15","[c]","[c]","[c]"
