"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Medicine","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Medicine","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Medicine","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Operational Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Operational Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Policy","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Policy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Policy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","London","Female","205","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","London","Male","90","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Yorkshire and The Humber","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Yorkshire and The Humber","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Unknown","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Unknown","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Communications","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Digital, Data and Technology","Wales","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Finance","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Human Resources","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Medicine","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Medicine","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","Wales","Female","300","[c]","21670","21840"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","Wales","Male","135","[c]","21890","21840"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Policy","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Project Delivery","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Project Delivery","Wales","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Property","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Security","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
