"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department of Health and Social Care","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department of Health and Social Care","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department of Health and Social Care","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department of Health and Social Care","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Estyn","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Estyn","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Food Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Food Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Foreign, Commonwealth and Development Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Foreign, Commonwealth and Development Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Land Registry","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Land Registry","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Land Registry","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Land Registry","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","Scotland","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Treasury","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Treasury","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Treasury","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Treasury","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Home Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Home Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Home Office","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Home Office","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Home Office","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Home Office","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","South East (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","South East (England)","Male","30","[c]","45750","40580"
"Leaver CS","2023","Finance","Ministry of Defence","South West (England)","Female","35","[c]","38870","33630"
"Leaver CS","2023","Finance","Ministry of Defence","South West (England)","Male","50","[c]","40170","36460"
"Leaver CS","2023","Finance","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Justice","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Justice","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Justice","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Justice","East of England","Male","[c]","[c]","[c]","[c]"
