"Status","Year","Ethnicity","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Office of the Scottish Charity Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Registers of Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Registers of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Registers of Scotland","Scottish Government","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Revenue Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Revenue Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Royal Fleet Auxiliary","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Royal Fleet Auxiliary","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Royal Fleet Auxiliary","Ministry of Defence","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Unknown","115","[c]","23610","22150"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Scottish Government","Unknown","115","[c]","26730","25060"
"Leaver CS","2023","Unknown","Scottish Fiscal Commission","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Fiscal Commission","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Fiscal Commission","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Forestry","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Forestry","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Scottish Government","Unknown","170","[c]","35860","33520"
"Leaver CS","2023","Unknown","Scottish Prison Service","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Prison Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Prison Service","Scottish Government","Unknown","250","[c]","31490","29890"
"Leaver CS","2023","Unknown","Scottish Public Pensions Agency","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Public Pensions Agency","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","Attorney General's Departments","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Security Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Security Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Security Scotland","Scottish Government","Unknown","85","[c]","27610","23340"
"Leaver CS","2023","Unknown","Standards and Testing Agency","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Standards and Testing Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Standards and Testing Agency","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Standards and Testing Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Student Awards Agency for Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Student Awards Agency for Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Student Awards Agency for Scotland","Scottish Government","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Ministry of Defence","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Teaching Regulation Agency","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Teaching Regulation Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Teaching Regulation Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Unknown","45","[c]","25720","22180"
"Leaver CS","2023","Unknown","The National Archives","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","The National Archives","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Transport Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Transport Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Transport Scotland","Scottish Government","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Export Finance","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","Unknown","490","[c]","46720","40880"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","Unknown","135","[c]","29110","23860"
"Leaver CS","2023","Unknown","UK Supreme Court","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","Unknown","80","[c]","31130","26020"
"Leaver CS","2023","Unknown","Vehicle Certification Agency","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Vehicle Certification Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Revenue Authority","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Revenue Authority","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Revenue Authority","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wilton Park","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wilton Park","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Accountant in Bankruptcy","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Accountant in Bankruptcy","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Accountant in Bankruptcy","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Accountant in Bankruptcy","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","45","[c]","44670","43440"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Undeclared","5","[c]","[c]","[c]"
