"Status","Year","Organisation","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","AA","Female","155","[c]","21350","21380"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","AA","Male","365","[c]","22040","21380"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","AO","Female","435","[c]","23440","22220"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","AO","Male","530","[c]","28230","24050"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","Female","235","[c]","29360","27470"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","Male","365","[c]","30490","28550"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","G6","Female","35","[c]","75750","72560"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","G6","Male","50","[c]","74010","69800"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","G7","Female","60","[c]","58560","56180"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","G7","Male","95","[c]","60060","58550"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","HEO","Female","260","[c]","37640","35570"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","HEO","Male","375","[c]","37120","34640"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO","Female","140","[c]","43550","42000"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO","Male","265","[c]","44150","42360"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","Female","55","[c]","28700","29660"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","Male","40","[c]","28190","28310"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","G7","Female","60","[c]","57340","56100"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","G7","Male","85","[c]","60950","59590"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","HEO","Female","75","[c]","33980","34260"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","HEO","Male","35","[c]","33820","34180"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO","Female","50","[c]","43000","43650"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO","Male","70","[c]","43700","43650"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","AO","Female","30","[c]","25980","24740"
"Leaver CS","2023","National Crime Agency","National Crime Agency","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","EO","Female","70","[c]","35140","34670"
"Leaver CS","2023","National Crime Agency","National Crime Agency","EO","Male","80","[c]","36390","36410"
"Leaver CS","2023","National Crime Agency","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","HEO","Male","65","[c]","43370","43710"
"Leaver CS","2023","National Crime Agency","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","National Crime Agency","SEO","Male","35","[c]","50220","49960"
"Leaver CS","2023","National Infrastructure Commission","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","HM Treasury","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","HM Treasury","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","HM Treasury","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","HM Treasury","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","HM Treasury","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","HM Treasury","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","HM Treasury","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","HM Treasury","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","HM Treasury","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","HM Treasury","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","G7","Female","40","[c]","74080","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","G7","Male","30","[c]","76050","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SEO","Female","55","[c]","49070","52750"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AO","Male","10","[c]","[c]","[c]"
