"Status","Year","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Science and Engineering","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Science and Engineering","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Female","195","[c]","45840","40840"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Male","175","[c]","45450","41030"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Policy","Female","80","[c]","45130","36020"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Policy","Male","75","[c]","45740","38280"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Commercial","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Commercial","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Communications","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Digital, Data and Technology","Female","30","[c]","44330","40380"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Digital, Data and Technology","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Economics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Finance","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Operational Delivery","Female","40","[c]","40500","34400"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Policy","Female","95","[c]","45750","41440"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Policy","Male","35","[c]","40980","37590"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Project Delivery","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Social Research","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Social Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Female","180","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Male","130","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","International Trade","Female","50","[c]","40380","35010"
"Leaver Dept.","2023","Department for International Trade","International Trade","Male","45","[c]","41330","38320"
"Leaver Dept.","2023","Department for International Trade","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Other","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Other","Male","5","[c]","[c]","[c]"
