"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Policy","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Outside London","SEO/HEO","35","[c]","39720","38470"
"Leaver CS","2023","Unknown","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","London","SEO/HEO","15","[c]","37300","40450"
"Leaver CS","2023","Unknown","Science and Engineering","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Outside London","G6/G7","15","[c]","58350","50240"
"Leaver CS","2023","Unknown","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Outside London","SEO/HEO","25","[c]","36040","34280"
"Leaver CS","2023","Unknown","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","AA/AO","45","[c]","21270","20950"
"Leaver CS","2023","Unknown","Unknown","London","EO","120","[c]","23190","25750"
"Leaver CS","2023","Unknown","Unknown","London","G6/G7","215","[c]","66440","64160"
"Leaver CS","2023","Unknown","Unknown","London","SCS level","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","SEO/HEO","235","[c]","33660","32480"
"Leaver CS","2023","Unknown","Unknown","Outside London","AA/AO","345","[c]","24590","23340"
"Leaver CS","2023","Unknown","Unknown","Outside London","EO","240","[c]","30230","29450"
"Leaver CS","2023","Unknown","Unknown","Outside London","G6/G7","230","[c]","67310","65280"
"Leaver CS","2023","Unknown","Unknown","Outside London","SCS level","20","[c]","95960","85200"
"Leaver CS","2023","Unknown","Unknown","Outside London","SEO/HEO","435","[c]","40700","38500"
"Leaver CS","2023","Unknown","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","London","G6/G7","30","[c]","57450","56590"
"Leaver Dept.","2023","Analysis","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","London","SEO/HEO","80","[c]","35260","34140"
"Leaver Dept.","2023","Analysis","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Economics","Outside London","SEO/HEO","10","[c]","37050","37640"
"Leaver Dept.","2023","Analysis","Geography","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intelligence Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Delivery","Outside London","SEO/HEO","10","[c]","34280","31610"
"Leaver Dept.","2023","Analysis","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","London","SEO/HEO","20","[c]","38880","38410"
"Leaver Dept.","2023","Analysis","Operational Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Operational Research","Outside London","SEO/HEO","15","[c]","36110","35200"
"Leaver Dept.","2023","Analysis","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Science and Engineering","Outside London","G6/G7","15","[c]","51060","49260"
"Leaver Dept.","2023","Analysis","Science and Engineering","Outside London","SEO/HEO","20","[c]","36410","38070"
"Leaver Dept.","2023","Analysis","Social Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Social Research","London","G6/G7","15","[c]","62190","61530"
"Leaver Dept.","2023","Analysis","Social Research","London","SEO/HEO","35","[c]","39570","41590"
"Leaver Dept.","2023","Analysis","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Social Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Social Research","Outside London","SEO/HEO","40","[c]","36800","37690"
"Leaver Dept.","2023","Analysis","Statistics","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Statistics","London","G6/G7","15","[c]","60220","61560"
"Leaver Dept.","2023","Analysis","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Statistics","London","SEO/HEO","90","[c]","35540","34000"
"Leaver Dept.","2023","Analysis","Statistics","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Statistics","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Statistics","Outside London","SEO/HEO","55","[c]","34850","33250"
"Leaver Dept.","2023","Analysis","Statistics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Tax","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Commercial","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Commercial","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Commercial","London","SEO/HEO","30","[c]","37850","37190"
"Leaver Dept.","2023","Commercial","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Commercial","Outside London","EO","20","[c]","27270","26350"
"Leaver Dept.","2023","Commercial","Commercial","Outside London","G6/G7","30","[c]","49850","51360"
"Leaver Dept.","2023","Commercial","Commercial","Outside London","SEO/HEO","120","[c]","37780","38980"
"Leaver Dept.","2023","Commercial","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Commercial","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Operational Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","London","G6/G7","15","[c]","60920","56430"
"Leaver Dept.","2023","Commercial","Unknown","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Communications","London","EO","15","[c]","28920","29530"
"Leaver Dept.","2023","Communications","Communications","London","G6/G7","30","[c]","60130","60200"
"Leaver Dept.","2023","Communications","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Communications","London","SEO/HEO","105","[c]","37680","36030"
"Leaver Dept.","2023","Communications","Communications","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Communications","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Communications","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Communications","Outside London","SEO/HEO","40","[c]","33680","31970"
"Leaver Dept.","2023","Communications","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","London","G6/G7","20","[c]","60720","56430"
"Leaver Dept.","2023","Communications","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","London","SEO/HEO","30","[c]","39250","40600"
"Leaver Dept.","2023","Communications","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","London","AA/AO","10","[c]","25110","25610"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","London","EO","25","[c]","31490","32520"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","Outside London","AA/AO","20","[c]","21760","21690"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","Outside London","EO","85","[c]","28400","28120"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","Outside London","SEO/HEO","25","[c]","36160","34170"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Legal","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Operational Delivery","Outside London","EO","10","[c]","[c]","[c]"
