"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","55","[c]","24360","22150"
"Leaver Dept.","2023","Grants Management","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office","London","70","[c]","45290","40600"
"Leaver Dept.","2023","Human Resources","Cabinet Office","Outside London","75","[c]","32000","27100"
"Leaver Dept.","2023","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Business, Energy and Industrial Strategy","London","10","[c]","42640","34680"
"Leaver Dept.","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","38100","39210"
"Leaver Dept.","2023","Human Resources","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education","Outside London","15","[c]","35980","30710"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Transport","Outside London","55","[c]","33260","31660"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions","London","35","[c]","37170","32520"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions","Outside London","75","[c]","34140","31990"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Treasury","London","10","[c]","45980","45370"
"Leaver Dept.","2023","Human Resources","HM Treasury","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","London","25","[c]","53720","43460"
"Leaver Dept.","2023","Human Resources","Home Office","Outside London","15","[c]","37780","32640"
"Leaver Dept.","2023","Human Resources","Ministry of Defence","London","15","[c]","41030","38020"
"Leaver Dept.","2023","Human Resources","Ministry of Defence","Outside London","75","[c]","27240","22220"
"Leaver Dept.","2023","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice","London","30","[c]","45290","43650"
"Leaver Dept.","2023","Human Resources","Ministry of Justice","Outside London","60","[c]","39800","41100"
"Leaver Dept.","2023","Human Resources","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scottish Government","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Statistics Authority","Outside London","15","[c]","33360","31310"
"Leaver Dept.","2023","Human Resources","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Treasury","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Attorney General's Departments","London","145","[c]","47800","51250"
"Leaver Dept.","2023","Legal","Attorney General's Departments","Outside London","80","[c]","36550","28850"
"Leaver Dept.","2023","Legal","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scottish Government","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office","London","540","[c]","49920","44770"
"Leaver Dept.","2023","No function","Cabinet Office","Outside London","45","[c]","40220","38460"
"Leaver Dept.","2023","No function","Cabinet Office","Unknown","15","[c]","42660","37580"
"Leaver Dept.","2023","No function","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Charity Commission","Outside London","15","[c]","28290","29210"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy","London","395","[c]","45550","40220"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy","Outside London","140","[c]","31540","25160"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport","London","170","[c]","45870","38280"
"Leaver Dept.","2023","No function","Department for Education","London","105","[c]","49570","41720"
"Leaver Dept.","2023","No function","Department for Education","Outside London","125","[c]","40980","37590"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs","London","220","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs","Outside London","175","[c]","29470","25920"
"Leaver Dept.","2023","No function","Department for International Trade","London","115","[c]","43410","38160"
"Leaver Dept.","2023","No function","Department for International Trade","Outside London","15","[c]","40850","33250"
"Leaver Dept.","2023","No function","Department for International Trade","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities","London","240","[c]","44870","39600"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities","Outside London","130","[c]","38080","36060"
"Leaver Dept.","2023","No function","Department for Transport","London","185","[c]","45370","42470"
"Leaver Dept.","2023","No function","Department for Transport","Outside London","245","[c]","28640","26700"
"Leaver Dept.","2023","No function","Department for Work and Pensions","London","240","[c]","32980","32520"
"Leaver Dept.","2023","No function","Department for Work and Pensions","Outside London","1725","[c]","27190","28120"
"Leaver Dept.","2023","No function","Department for Work and Pensions","Unknown","25","[c]","29920","28120"
"Leaver Dept.","2023","No function","Department of Health and Social Care","London","125","[c]","45410","40650"
"Leaver Dept.","2023","No function","Department of Health and Social Care","Outside London","120","[c]","40680","36820"
"Leaver Dept.","2023","No function","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Food Standards Agency","London","10","[c]","37880","36840"
"Leaver Dept.","2023","No function","Food Standards Agency","Outside London","25","[c]","33880","31260"
"Leaver Dept.","2023","No function","HM Revenue and Customs","London","80","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","HM Revenue and Customs","Outside London","665","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","HM Treasury","London","190","[c]","47670","39050"
"Leaver Dept.","2023","No function","HM Treasury","Outside London","10","[c]","44640","33440"
"Leaver Dept.","2023","No function","Home Office","London","515","[c]","44570","41950"
"Leaver Dept.","2023","No function","Home Office","Outside London","485","[c]","29280","26180"
"Leaver Dept.","2023","No function","Home Office","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Ministry of Defence","London","75","[c]","45920","45750"
"Leaver Dept.","2023","No function","Ministry of Defence","Outside London","125","[c]","31230","27140"
"Leaver Dept.","2023","No function","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Ministry of Justice","London","465","[c]","38330","34620"
"Leaver Dept.","2023","No function","Ministry of Justice","Outside London","990","[c]","25660","21780"
"Leaver Dept.","2023","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","National Crime Agency","London","30","[c]","45840","40340"
"Leaver Dept.","2023","No function","National Crime Agency","Outside London","35","[c]","34080","34670"
"Leaver Dept.","2023","No function","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Office for Standards in Education, Children's Services and Skills","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Office of Gas and Electricity Markets","Outside London","5","[c]","[c]","[c]"
