"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Gloucestershire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Hertfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Leeds","10","[c]","32350","33230"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Lewisham and Southwark","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Manchester","30","[c]","25730","23410"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Mid Kent","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Nottingham","15","[c]","35260","29930"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Oxfordshire CC","25","[c]","38190","31070"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Plymouth","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Tyneside","15","[c]","36130","29160"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","West Essex","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","West Surrey","[c]","[c]","[c]","[c]"
