"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Mixed","Commercial","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","Department for Education","Male","[c]","[c]","[c]","[c]"
