"Status","Year","Disability","Ethnicity","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for International Trade","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for International Trade","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Transport (excl. agencies)","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Transport (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Work and Pensions (excl. agencies)","London","35","[c]","37890","39150"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Work and Pensions (excl. agencies)","Outside London","365","[c]","25860","21690"
"New entrant CS","2023","Declared non-disabled","Asian","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Driver and Vehicle Licensing Agency","Outside London","60","[c]","22850","22500"
"New entrant CS","2023","Declared non-disabled","Asian","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Driver and Vehicle Standards Agency","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Government Actuary's Department","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Government Commercial Organisation","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Government Commercial Organisation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Government Internal Audit Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Government Legal Department","London","55","[c]","38070","27760"
"New entrant CS","2023","Declared non-disabled","Asian","Government Legal Department","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Government Property Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","HM Courts and Tribunals Service","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","HM Courts and Tribunals Service","Outside London","125","[c]","22920","21780"
"New entrant CS","2023","Declared non-disabled","Asian","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","HM Prison and Probation Service","London","85","[c]","29990","28400"
"New entrant CS","2023","Declared non-disabled","Asian","HM Prison and Probation Service","Outside London","300","[c]","25380","23640"
"New entrant CS","2023","Declared non-disabled","Asian","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","HM Revenue and Customs (excl. agencies)","London","95","[c]","32340","26920"
"New entrant CS","2023","Declared non-disabled","Asian","HM Revenue and Customs (excl. agencies)","Outside London","435","[c]","26870","22520"
"New entrant CS","2023","Declared non-disabled","Asian","HM Treasury (excl. agencies)","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Health and Safety Executive","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Home Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Legal Aid Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Medicines and Healthcare Products Regulatory Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Met Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Met Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Ministry of Defence (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Ministry of Defence (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Ministry of Justice (excl. agencies)","London","35","[c]","43720","35410"
"New entrant CS","2023","Declared non-disabled","Asian","Ministry of Justice (excl. agencies)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","National Infrastructure Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Office for Standards in Education, Children's Services and Skills","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Office of Gas and Electricity Markets","London","60","[c]","39710","32860"
"New entrant CS","2023","Declared non-disabled","Asian","Office of Gas and Electricity Markets","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Office of Qualifications and Examinations Regulation","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Office of the Public Guardian","Outside London","60","[c]","22250","21780"
"New entrant CS","2023","Declared non-disabled","Asian","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
