"Status","Year","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office","London","35","[c]","45220","41870"
"Leaver Dept.","2023","Undeclared","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","Outside London","75","[c]","29240","28120"
"Leaver Dept.","2023","Undeclared","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scottish Government","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Attorney General's Departments","London","40","[c]","48310","51920"
"Leaver Dept.","2023","Unknown","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office","London","570","[c]","37970","32000"
"Leaver Dept.","2023","Unknown","Cabinet Office","Outside London","145","[c]","33380","32000"
"Leaver Dept.","2023","Unknown","Cabinet Office","Unknown","45","[c]","32250","32000"
"Leaver Dept.","2023","Unknown","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Charity Commission","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","London","70","[c]","46440","40050"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","55","[c]","30810","24620"
"Leaver Dept.","2023","Unknown","Department for Digital, Culture, Media and Sport","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education","London","45","[c]","47560","41440"
"Leaver Dept.","2023","Unknown","Department for Education","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","London","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for International Trade","London","60","[c]","43370","38240"
"Leaver Dept.","2023","Unknown","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","London","60","[c]","43630","36460"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Transport","London","55","[c]","43620","35910"
"Leaver Dept.","2023","Unknown","Department for Transport","Outside London","65","[c]","28360","26470"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","London","65","[c]","41380","36650"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Outside London","155","[c]","27840","28120"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","London","170","[c]","44650","40650"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Outside London","75","[c]","41390","36820"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","London","130","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","London","90","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Outside London","325","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","London","175","[c]","43400","39160"
"Leaver Dept.","2023","Unknown","Home Office","Outside London","125","[c]","28000","25880"
"Leaver Dept.","2023","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","London","40","[c]","48140","45750"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Outside London","55","[c]","32840","30650"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","London","140","[c]","37540","35410"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Outside London","165","[c]","28350","25120"
"Leaver Dept.","2023","Unknown","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Scotland","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government","Outside London","65","[c]","40500","34730"
"Leaver Dept.","2023","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","Outside London","35","[c]","30750","30710"
"Leaver Dept.","2023","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Attorney General's Departments","London","100","[c]","48200","50500"
"Leaver Dept.","2023","White","Attorney General's Departments","Outside London","70","[c]","36780","30560"
"Leaver Dept.","2023","White","Cabinet Office","London","495","[c]","48760","41870"
"Leaver Dept.","2023","White","Cabinet Office","Outside London","215","[c]","37420","33980"
"Leaver Dept.","2023","White","Cabinet Office","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy","London","295","[c]","46040","41360"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy","Outside London","135","[c]","36410","31230"
"Leaver Dept.","2023","White","Department for Digital, Culture, Media and Sport","London","160","[c]","46730","38400"
"Leaver Dept.","2023","White","Department for Education","London","105","[c]","50330","46600"
"Leaver Dept.","2023","White","Department for Education","Outside London","245","[c]","42170","37880"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs","London","150","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs","Outside London","245","[c]","27420","25920"
"Leaver Dept.","2023","White","Department for International Trade","London","80","[c]","45670","38540"
"Leaver Dept.","2023","White","Department for International Trade","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for International Trade","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities","London","170","[c]","45960","39600"
"Leaver Dept.","2023","White","Department for Levelling Up, Housing and Communities","Outside London","110","[c]","39030","36340"
"Leaver Dept.","2023","White","Department for Transport","London","95","[c]","49390","43550"
"Leaver Dept.","2023","White","Department for Transport","Outside London","285","[c]","31780","30730"
"Leaver Dept.","2023","White","Department for Work and Pensions","London","150","[c]","41680","32520"
"Leaver Dept.","2023","White","Department for Work and Pensions","Outside London","1665","[c]","28990","28120"
"Leaver Dept.","2023","White","Department for Work and Pensions","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department of Health and Social Care","London","155","[c]","51140","41570"
"Leaver Dept.","2023","White","Department of Health and Social Care","Outside London","105","[c]","40210","36690"
"Leaver Dept.","2023","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs","London","100","[c]","[c]","[c]"
