"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","G7","25","[c]","50650","50460"
"New entrant CS","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","SEO","10","[c]","38760","38760"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","AO","45","[c]","21200","21120"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","East of England","AO","40","[c]","21780","20980"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","London","AO","95","[c]","22750","21890"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","London","EO","75","[c]","27810","27760"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","London","HEO","15","[c]","32590","32660"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","North East (England)","AO","30","[c]","20890","19560"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","North West (England)","AO","45","[c]","20980","19560"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","North West (England)","EO","10","[c]","26900","26900"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","South East (England)","AO","65","[c]","22230","20980"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","South East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","South West (England)","AO","30","[c]","21080","21120"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Wales","AO","20","[c]","22320","22870"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","West Midlands (England)","AO","35","[c]","21340","19560"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","AO","40","[c]","21520","21120"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","EO","15","[c]","26360","26900"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Other","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Other","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Other","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Project Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Property","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Security","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Security","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","London","HEO","25","[c]","28840","28840"
"New entrant CS","2023","Cabinet Office","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","North West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","North West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Scotland","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","West Midlands (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Yorkshire and The Humber","G7","10","[c]","68950","69000"
"New entrant CS","2023","Cabinet Office","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Communications","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Communications","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Communications","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Communications","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Communications","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Communications","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Counter Fraud","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","London","G7","25","[c]","55990","56430"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","London","HEO","25","[c]","31240","28840"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","North West (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","North West (England)","HEO","10","[c]","30810","30240"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","South West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Economics","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Economics","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Economics","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
