"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Property","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Planning","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Planning","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","London","EO","15","[c]","30300","30590"
"Leaver CS","2023","Property","Property","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","London","G7","15","[c]","60250","60000"
"Leaver CS","2023","Property","Property","London","HEO","10","[c]","37230","38570"
"Leaver CS","2023","Property","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","London","SEO","30","[c]","47890","46800"
"Leaver CS","2023","Property","Property","Outside London","AA","55","[c]","19030","18830"
"Leaver CS","2023","Property","Property","Outside London","AO","45","[c]","22250","22040"
"Leaver CS","2023","Property","Property","Outside London","EO","90","[c]","26960","26960"
"Leaver CS","2023","Property","Property","Outside London","G6","10","[c]","69300","70620"
"Leaver CS","2023","Property","Property","Outside London","G7","30","[c]","56490","57020"
"Leaver CS","2023","Property","Property","Outside London","HEO","90","[c]","33450","33830"
"Leaver CS","2023","Property","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Outside London","SEO","95","[c]","44050","44480"
"Leaver CS","2023","Property","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","London","AA","20","[c]","24320","24380"
"Leaver CS","2023","Security","Security","London","AO","20","[c]","32600","30440"
"Leaver CS","2023","Security","Security","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","London","SEO","15","[c]","46090","44500"
"Leaver CS","2023","Security","Security","Outside London","AA","245","[c]","23480","22130"
"Leaver CS","2023","Security","Security","Outside London","AO","300","[c]","33500","30560"
"Leaver CS","2023","Security","Security","Outside London","EO","80","[c]","36870","32190"
"Leaver CS","2023","Security","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Outside London","HEO","60","[c]","42160","34340"
"Leaver CS","2023","Security","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Outside London","SEO","30","[c]","43710","43730"
"Leaver CS","2023","Security","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Outside London","AO","30","[c]","21380","21720"
"Leaver CS","2023","Security","Unknown","Outside London","EO","15","[c]","25670","25210"
"Leaver CS","2023","Security","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Outside London","HEO","25","[c]","33890","34320"
"Leaver CS","2023","Security","Unknown","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inspector of Education and Training","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","London","SCS level","10","[c]","82420","83400"
"Leaver CS","2023","Unknown","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","London","EO","15","[c]","28440","27840"
"Leaver CS","2023","Unknown","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Outside London","AO","25","[c]","23730","24630"
"Leaver CS","2023","Unknown","Operational Delivery","Outside London","EO","15","[c]","28510","29430"
"Leaver CS","2023","Unknown","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Outside London","HEO","15","[c]","36110","38160"
"Leaver CS","2023","Unknown","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Outside London","SEO","15","[c]","44210","47470"
"Leaver CS","2023","Unknown","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","London","EO","10","[c]","28240","27670"
"Leaver CS","2023","Unknown","Other","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","London","G7","10","[c]","53400","53830"
"Leaver CS","2023","Unknown","Other","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Outside London","AA","10","[c]","19830","19280"
"Leaver CS","2023","Unknown","Other","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Outside London","G7","25","[c]","51290","49260"
"Leaver CS","2023","Unknown","Other","Outside London","HEO","20","[c]","33730","31650"
"Leaver CS","2023","Unknown","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Outside London","SEO","20","[c]","43850","44400"
"Leaver CS","2023","Unknown","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Unknown","Planning","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","London","AO","15","[c]","25540","25610"
"Leaver CS","2023","Unknown","Policy","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","London","G7","20","[c]","57210","55150"
"Leaver CS","2023","Unknown","Policy","London","HEO","15","[c]","38380","39070"
"Leaver CS","2023","Unknown","Policy","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","London","SEO","15","[c]","45010","43760"
"Leaver CS","2023","Unknown","Policy","Outside London","AO","25","[c]","22160","21690"
"Leaver CS","2023","Unknown","Policy","Outside London","EO","25","[c]","27050","27840"
"Leaver CS","2023","Unknown","Policy","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Outside London","G7","15","[c]","56510","57320"
"Leaver CS","2023","Unknown","Policy","Outside London","HEO","15","[c]","35620","34970"
"Leaver CS","2023","Unknown","Policy","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Outside London","SEO","20","[c]","43170","41980"
"Leaver CS","2023","Unknown","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
