"Status","Year","Age","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Declared non-disabled","Surrey, East and West Sussex","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Tees Valley and Durham","Heterosexual / straight","70","[c]","28700","27570"
"Leaver CS","2023","50-59","Declared non-disabled","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Tees Valley and Durham","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Tees Valley and Durham","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Central Scotland","Heterosexual / straight","105","[c]","32560","28120"
"Leaver CS","2023","50-59","Declared non-disabled","West Central Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Central Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Central Scotland","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Midlands","Heterosexual / straight","105","[c]","39560","29510"
"Leaver CS","2023","50-59","Declared non-disabled","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Midlands","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Midlands","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Wales and The Valleys","Heterosexual / straight","110","[c]","32510","27390"
"Leaver CS","2023","50-59","Declared non-disabled","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Wales and The Valleys","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Wales and The Valleys","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Yorkshire","Heterosexual / straight","100","[c]","39290","28590"
"Leaver CS","2023","50-59","Declared non-disabled","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Yorkshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Yorkshire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Cheshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Derbyshire and Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Derbyshire and Nottinghamshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Derbyshire and Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Devon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Dorset and Somerset","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","East Anglia","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","East Anglia","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","East Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","East Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","East Yorkshire and Northern Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Essex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Greater Manchester","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Greater Manchester","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Hampshire and Isle of Wight","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Hampshire and Isle of Wight","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Hampshire and Isle of Wight","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Inner London - East","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Inner London - West","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Inner London - West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Lancashire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Merseyside","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Merseyside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Outer London - West and North West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Outer London - West and North West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Surrey, East and West Sussex","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Surrey, East and West Sussex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Tees Valley and Durham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Tees Valley and Durham","Undeclared","5","[c]","[c]","[c]"
