"Status","Year","Disability","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Ministry of Defence","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Lincolnshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","North Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","North Yorkshire CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","North and West Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Plymouth","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Portsmouth","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Shropshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Somerset CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Staffordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Westminster","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Wiltshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Bexley and Greenwich","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Birmingham","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Bournemouth, Christchurch and Poole","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Buckinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Cambridgeshire CC","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Camden and City of London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Cheshire East","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Chorley and West Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Croydon","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Devon CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Dorset","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Durham","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","East Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","East Riding of Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","East Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","East Sussex CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Flintshire and Wrexham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Greater Manchester North West","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Greater Manchester South West","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Haringey and Islington","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Heart of Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Hounslow and Richmond upon Thames","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Kent Thames Gateway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Lambeth","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Leeds","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Leicester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Leicestershire CC and Rutland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Lincolnshire CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Liverpool","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Medway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Mid Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Mid Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Milton Keynes","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","North Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Oxfordshire CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","South and West Derbyshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Staffordshire CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Suffolk CC","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Tyneside","Outside London","10","[c]","[c]","[c]"
