"Status","Year","Age","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Operational Delivery","255","[c]","28310","25110"
"Leaver CS","2023","65+","Unknown","Other","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Policy","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Property","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Security","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Tax","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","55","[c]","44170","34670"
"Leaver CS","2023","65+","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Commercial","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Counter Fraud","90","[c]","27960","27570"
"Leaver CS","2023","65+","White","Digital, Data and Technology","75","[c]","40180","35210"
"Leaver CS","2023","65+","White","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Finance","70","[c]","37120","34170"
"Leaver CS","2023","65+","White","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Human Resources","175","[c]","30730","27470"
"Leaver CS","2023","65+","White","Inspector of Education and Training","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Intelligence Analysis","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Knowledge and Information Management","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Legal","55","[c]","57460","56450"
"Leaver CS","2023","65+","White","Medicine","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Operational Delivery","2230","[c]","26660","25220"
"Leaver CS","2023","65+","White","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Other","150","[c]","28290","21690"
"Leaver CS","2023","65+","White","Planning Inspectors","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Policy","55","[c]","48310","43520"
"Leaver CS","2023","65+","White","Project Delivery","75","[c]","44590","41210"
"Leaver CS","2023","65+","White","Property","75","[c]","33480","28840"
"Leaver CS","2023","65+","White","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Science and Engineering","110","[c]","38570","35590"
"Leaver CS","2023","65+","White","Security","100","[c]","28000","23720"
"Leaver CS","2023","65+","White","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Tax","70","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Unknown","210","[c]","40560","33370"
"Leaver CS","2023","65+","White","Veterinarian","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Policy","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Policy","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Policy","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Policy","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Digital, Data and Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Economics","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Operational Delivery","225","[c]","28050","28120"
"Leaver Dept.","2023","20-29","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Policy","95","[c]","36790","34310"
"Leaver Dept.","2023","20-29","Asian","Project Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Statistics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Tax","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Unknown","65","[c]","35740","34550"
"Leaver Dept.","2023","20-29","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Operational Delivery","70","[c]","29360","29780"
"Leaver Dept.","2023","20-29","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Policy","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Operational Delivery","70","[c]","29340","28120"
"Leaver Dept.","2023","20-29","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Policy","40","[c]","36910","34670"
"Leaver Dept.","2023","20-29","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Unknown","45","[c]","35390","34710"
"Leaver Dept.","2023","20-29","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
