"Status","Year","Disability","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Department for Education","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Social Research","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","45","[c]","26660","24920"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Other","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Policy","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Property","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Veterinarian","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","International Trade","Unknown","35","[c]","42370","38160"
"Leaver CS","2023","Unknown","Department for International Trade","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Unknown","Unknown","35","[c]","25340","18300"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Finance","Undeclared","[c]","[c]","[c]","[c]"
