"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Secretary of State for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government","AA/AO","Female","40","[c]","24890","24890"
"Leaver CS","2023","65+","Scottish Government","AA/AO","Male","40","[c]","26160","24970"
"Leaver CS","2023","65+","Scottish Government","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Scottish Government","SEO/HEO","Male","30","[c]","42570","42590"
"Leaver CS","2023","65+","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","AA/AO","Female","30","[c]","20950","20780"
"Leaver CS","2023","65+","UK Statistics Authority","AA/AO","Male","35","[c]","21450","21200"
"Leaver CS","2023","65+","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Statistics Authority","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Supreme Court","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","UK Supreme Court","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Welsh Government","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","EO","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Attorney General's Departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Attorney General's Departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","HM Revenue and Customs","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","HM Revenue and Customs","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Ministry of Justice","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Ministry of Justice","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","UK Statistics Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","UK Statistics Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Attorney General's Departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cabinet Office","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cabinet Office","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cabinet Office","EO","Female","65","[c]","27240","27500"
"Leaver Dept.","2023","20-29","Cabinet Office","EO","Male","45","[c]","27130","27500"
"Leaver Dept.","2023","20-29","Cabinet Office","G6/G7","Female","30","[c]","56100","55250"
"Leaver Dept.","2023","20-29","Cabinet Office","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cabinet Office","SEO/HEO","Female","360","[c]","33030","32000"
"Leaver Dept.","2023","20-29","Cabinet Office","SEO/HEO","Male","270","[c]","33830","32960"
"Leaver Dept.","2023","20-29","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","85","[c]","35930","34560"
"Leaver Dept.","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","80","[c]","35630","33570"
"Leaver Dept.","2023","20-29","Department for Digital, Culture, Media and Sport","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Digital, Culture, Media and Sport","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Digital, Culture, Media and Sport","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","45","[c]","36020","35620"
"Leaver Dept.","2023","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","40","[c]","36060","35620"
"Leaver Dept.","2023","20-29","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Education","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Education","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Education","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Education","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Education","SEO/HEO","Female","75","[c]","36680","37090"
"Leaver Dept.","2023","20-29","Department for Education","SEO/HEO","Male","30","[c]","35410","34030"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","75","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for International Trade","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for International Trade","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for International Trade","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for International Trade","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for International Trade","SEO/HEO","Female","30","[c]","35030","34110"
"Leaver Dept.","2023","20-29","Department for International Trade","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","70","[c]","34300","34000"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","45","[c]","34710","34000"
